id,code_id,nom,descriptif,annee_labellisation,adresse,code_postal,ville,departement,region,latitude,longitude,site_web,facebook,twitter,instagram,dailymotion,tags
322,MHR_44_JR0018,Jardin du Prieuré,Petit jardin de roses anciennes et de vivaces lové au pied de l’abside d’une église édifiée à la Renaissance.,2008,6 rue du 8 mai 1945,10210,Pargues,Aube,Grand-Est,48.03307215,4.197721481,https://www.parcsetjardins.fr/jardins/1072-jardin-du-prieure,,,,,jardin-prive|jardin-contemporain
323,MHR_44_JR0020,Parc des Roches,"Situé en contrebas de la promenade du Côna, ce parc témoigne du goût romantique pour les fausses ruines, habilement combinées ici à la falaise calcaire qui domine l'ensemble.",2012,parc des Roches,52150,Bourmont,Haute-Marne,Grand-Est,48.190506,5.587636,https://www.societehistoriquearcheologiquedebourmont.com/le-parc-des-roches,,,,,protection-site|parc-paysager|jardin-public
324,MHR_44_JR0021,Le Grand Jardin,"Les entrelacs et les topiaires de buis, les 365 arbres fruitiers, le labyrinthe, les carrés bouquetier et médicinal proposent une évocation du jardin Renaissance de Claude de Grand-Est. Remis en valeur en 2003, le parc pittoresque recèle plusieurs essences rares dont des muscadiers, un frêne panaché, des cyprès chauves,… ; le pourtour de sa muraille est occupé par une collection de 150 espèces et variétés de buis qui a été agréée par le Conservatoire des collections végétales spécialisées.",2008,5 avenue de la Marne,52300,Joinville,Haute-Marne,Grand-Est,48.447408,5.141703,https://haute-marne.fr/culture/chateau-du-grand-jardin/,,,,,monument-historique|protection-site|jardin-regulier|jardin-public
325,MHR_44_JR0036,Parc Sainte-Marie,"Ce parc tire son nom des ermitages consacrés à la Vierge au XVIIe siècle, loin des murs de la ville. La commune achète le domaine en 1904 pour en faire un jardin public en contrepoint de la Pépinière pour ce quartier nouvellement urbanisé. En 1909, s’y tient l’Exposition Internationale de l’Est de la France, dont la Maison alsacienne reste un témoin pittoresque. Rebaptisée Maison de la Nature, elle invite gracieusement le public à découvrir des expositions sur des thèmes liés à l’environnement, organise des animations diverses ainsi que des visites botaniques guidées.",2011,38 bis avenue du Maréchal Juin,54000,Nancy,Meurthe-et-Moselle,Grand-Est,48.68057664,6.17061764,http://www.mairie-nancy.fr/,,,,,monument-historique|parc-paysager|jardin-public
326,MHR_44_JR0037,Jardin botanique du Montet,"Un alpinum, un arboretum, une roseraie, des collections systématiques, historiques, ornementales, ainsi que des serres tropicales composent le parc botanique le plus étendu de France : 12 000 espèces proposent de comprendre les menaces et les enjeux du XXIe siècle.",2004,100 rue du Jardin botanique,54600,Villers-les-Nancy,Meurthe-et-Moselle,Grand-Est,48.66279321,6.155862808,http://www.jardinbotaniquedenancy.eu,,,,,jardin-de-collection|jardin-public
327,MHR_44_JR0043,Jardin des faïenciers,"Aménagé en bord de rivière, sur une friche industrielle, le jardin des Faïenciers – paysagé par Philippe Niez – offre 4ha de nature apprivoisée. Les collections de végétaux mises en scène évoquent les sources d'inspiration des artistes décorateurs, l'alchimie des couleurs et la fabrication de la faïence.",2013,125 avenue de la Blies,57200,Sarreguemines,Moselle,Grand-Est,49.12673277,7.080945969,,,,,,tourisme-et-handicap|musee-de-france|jardin-contemporain|jardin-public
328,MHR_44_JR0044,Jardins de l'abbaye Notre-Dame,"Replantés à partir de 1982, les jardins de l'abbaye comprennent un arboretum, un jardin de rocailles parcouru de ruisseaux, un jardin de plantes affectionnant les terrains acides et un jardin de fleurs dédié à la Vierge, remarquable par ses harmonies de teintes.",2011,route de l'Abbaye,88700,Autrey,Vosges,Grand-Est,48.29645279,6.68819949,http://www.abbayedautrey.com,https://www.facebook.com/abbayedautrey/,,,,jardin-prive|parc-paysager|jardin-regulier
329,MHR_93_JR0004,Clos de Villeneuve,"Jardins à la française installés sur trois terrasses. La première, avec la demeure de XVIIIe siècle, de nombreux marronniers et deux bassins circulaires. La seconde, des dessins de pelouses entourés de grands buis avec aux centres des motifs en broderie. Sur la troisième un long bassin rectangulaire de 60 m2 entouré de buis. Le système hydraulique est alimenté par des mines datant de l'origine de la maison. Un chemin d’eau bordé de cyprès florentins relie l'ensemble aux champs de lavande.
 Avant le théâtre de verdure il a été installé un jardin de plantes aromatiques.",2005,chemin de l'Amiral de Villeneuve,4210,Valensole,Alpes-de-Haute-Provence,Provence-Alpes-Côte-d'Azur,43.83237235,5.978035033,http://www.closdevilleneuve.fr,,,,,jardin-prive|jardin-regulier|jardin-vivrier
330,MHR_93_JR0006,Vallon du Brec,"Arboretum d’altitude (plantes indigènes, arbres d’Orient, d’Himalaya et d’Amérique du Nord). Jardin d’artistes (structures en bois peint).",2008,30 route de Lourméou,6140,Coursegoules,Alpes-Maritimes,Provence-Alpes-Côte-d'Azur,43.79249022,7.045505941,http://www.le-vallon-du-brec.com,,,https://www.instagram.com/le.vallon.du.brec/,,jardin-prive|jardin-contemporain|parc-paysager|jardin-de-collection
331,MHR_93_JR0018,Jardins d'Albertas,"Jardins du XVIIe siècle dans la grande tradition du jardin de Le Nôtre. Mise en perspective des statues, fontaines et bassins qui rythment la visite.",2008,RN 8,13320,Bouc-Bel-Air,Bouches-du-Rhône,Provence-Alpes-Côte-d'Azur,43.45578791,5.403405279,http://jardinsalbertas.com,https://www.facebook.com/JardinsdAlbertas/,https://twitter.com/jardinsalbertas,https://www.instagram.com/jardins_dalbertas/,,monument-historique|jardin-prive|jardin-regulier
332,MHR_93_JR0019,Jardin d'Eguilles de Max Sauze,"Jardin d’artiste au coeur du village mettant en scène de façon poétique une centaine d'oeuvres de Max Sauze, sculpteur contemporain, dans un monde végétal foisonnant.",2005,105 rue Paul Magallon,13510,Eguilles,Bouches-du-Rhône,Provence-Alpes-Côte-d'Azur,43.57125023,5.353099108,http://www.max-sauze.com,,,,,jardin-prive|jardin-contemporain
333,MHR_93_JR0023,Jardin alpin du Lautaret,"Crée en 1899, le Jardin Botanique Alpin du Lautaret est le témoin d’une passion centenaire de l’Université de Grenoble pour la flore alpine. La richesse des collections et l’aménagement en rocailles intégrées au paysage font de ce jardin d’altitude l’un des plus beaux d’Europe.",2005,Col du Lautaret,5480,Villar d'Arène,Hautes-Alpes,Provence-Alpes-Côte-d'Azur,45.03598851,6.400008202,https://www.jardinalpindulautaret.fr,https://www.facebook.com/jardinalpinLautaret/,https://twitter.com/GardenSajf,,,protection-site|jardin-de-collection|jardin-public
334,MHR_93_JR0024,Jardin Germaine L'Hardy-Denonain,"Le jardin a été remis en état par l'artiste peintre Germaine L'Hardy-Denonain entre 1974 et 1984.
 Quatre restanques plantées de 500 espèces méditerranéennes, bassin, plantes aquatiques, médicinales, tinctoriales. Plus de 600 espèces et variétés étiquetées.",2009,7 rue de la Tasco,83580,Gassin,Var,Provence-Alpes-Côte-d'Azur,43.22879643,6.585659981,https://gassin.eu/fr/loisirs/parc-et-jardin/gassin/jardin-botanique-remarquable-l-hardy-denonain-4681136/,,,,,jardin-prive|jardin-de-collection
335,MHR_93_JR0032,Jardin de Baudouvin,Jardins de 3 hectares créé au XIXe siècle autour d'une Bastide Provençale du XVIIIe siècle,2009,rue des Gibelins,83160,La Valette-du-Var,Var,Provence-Alpes-Côte-d'Azur,43.14564197,5.983643532,https://www.lavalette83.fr/ma-ville/patrimoine-naturel/baudouvin/,,,https://www.instagram.com/jardindebaudouvin/,,jardin-regulier|jardin-public|jardin-vivrier
336,MHR_93_JR0038,Jardin de la Louve,"En novembre 2014, la propriété la Louve a été vendue à Sylvie Verger-Lanel originaire de Normandie, La nouvelle propriétaire avec l'aide de son mari Pascal, a la volonté de préserver l'oeuvre originaire de Nicole de Vésian ; Jardin où l’on retrouve les plantes de garrigue taillées se mélangeant et s’intégrant à l’environnement, englobant les vieilles pierres qui ponctuent l’architecture du lieu.",2008,chemin Saint-Gervais,84480,Bonnieux,Vaucluse,Provence-Alpes-Côte-d'Azur,43.82171708,5.306010246,http://www.lalouve.eu,,,,,jardin-prive|jardin-contemporain
337,MHR_93_JR0043,Jardin de la maison du Cygne,"Les jardins de la Maison du Cygne permettent aux visiteurs de satisfaire des centres d'intérêts aussi différents que ceux de la botanique (avec la roseraie, le verger ou encore le potager), l'apprentissage et la découverte pédagogique (potagers des enfants, hôtel à insectes et ruche pédagogique) mais aussi artistiques avec les œuvres et expositions des salles de la Maison du Cygne et celles situées dans les jardins. Dans son nouvel écrin, le jardin paysager arbore 13 zones thématiques, avec panneaux explicatifs et interactifs pour guider le public dans sa visite.",2017,100 avenue Maréchal de Lattre de Tassigny,83140,Six-Fours-les-Plages,Var,Provence-Alpes-Côte-d'Azur,43.096827,5.818509,http://jardincygne.ville-six-fours.fr,,,,,jardin-contemporain|jardin-public|jardin-vivrier
338,MHR_93_JR0044,Harmas de Fabre,"D'une superficie proche d'un hectare, le jardin se décompose en cinq parties, celle d'agrément autour du bassin. A droite, se trouve un verger-potager, au-delà du bassin une plate-bande laissée volontairement en friche qui fait écho au nom de la propriété et pour terminer un arboretum. Côté Nord de la maison, la cour intérieure accueille une rocaille avec la flore spécifique au Mont-Ventoux, relief incontournable du Vaucluse.",2017,445 route d’Orange,84830,Sérignan-du-Comtat,Vaucluse,Provence-Alpes-Côte-d'Azur,44.18839,4.84029,http://www.mnhn.fr/fr/visitez/lieux/harmas-jean-henri-fabre,,,,,monument-historique|jardin-de-collection|jardin-public
339,MHR_24_JR0001,Le Jardin de Marie,"Le visiteur est accueilli par une collection de Viburnum qui délimite le jardin du parking. Un cheminement fraîchement planté de vignes vous conduit à la roseraie. Plus de 300 rosiers y sont installés et tout autant fleurissent dans les autres parties du jardin. Une mixed border principalement plantée de graminées et divers rosiers longe la roseraie et conduit à une plus grande mixed border (le centre du jardin) entourée d'une haie de charmille. Une grande variété de plantes vivaces voisinent avec d'autres rosiers. La promenade continue avec le jardin blanc, également entouré d'une haie de charmille.Le verger fait le lien entre ces divers jardins et le ruisseau qui mêne au bassin. Le tout est magnifiquement arboré et fleuri. Une petite plage de gravillon vous accueille au bord du bassin dans une ambiance très ""sud"". La visite s'achève avec le potager fleuri et entièrement Bio.",2018,chemin de l’Avoinerie,18250,Neuilly-en-Sancerre,Cher,Centre-Val de Loire,47.29372,2.67488,https://www.lejardindemarie.com,,,https://www.instagram.com/le_jardin_de_marie/,,jardin-prive|jardin-contemporain|parc-paysager|jardin-de-collection|jardin-vivrier
340,MHR_24_JR0002,Jardins du château d'Ainay-le-Vieil,"Dans un parc paysager entourant le château du Moyen-Âge, forteresse médiévale du XIIIe siècle défendue par ses douves, des jardins contemporains ont été créés autour des jardins d'eau de la Renaissance. (domaine 7 hectares, jardins 2 hectares)",2004,7 rue du Château Neuf,18200,Ainay-le-Vieil,Cher,Centre-Val de Loire,46.66793368,2.549729347,http://chateau-ainaylevieil.fr,,,,,monument-historique|jardin-prive|jardin-contemporain|parc-paysager|jardin-regulier|jardin-de-collection
341,MHR_24_JR0008,Parc d'Azay-le-Ferron,"Grand parc de 20 hectares réaménagé au XIXe siècle par les frères Bühler. 
 Jardin à la trançaise (topiaires), jardin fleuriste, collection de roses anciennes, verger conservatoire, potager.",2011,rue Charles Brillaud,36290,Azay-le-Ferron,Indre,Centre-Val de Loire,46.85134836,1.069591194,http://www.chateau-azay-le-ferron.com,,,,,monument-historique|parc-paysager|jardin-regulier|jardin-public
342,MHR_24_JR0011,Domaine de Poulaines,"Réhabilitation autour de grands arbres et création avec Pierre et Marie-France Joyaux puis Claudie et Gérard Adeline
 Taille en nuage et jardin de bambous avec Christian Coureau (25 hectares dont 4,5 hectares)
 Gloriette, sculptures, pièce d'eau, rivière...",2015,"Lieu-dit ""Le Château""",36210,Poulaines,Indre,Centre-Val de Loire,47.15333236,1.667132378,http://www.jardins.poulaines.com,,,https://www.instagram.com/domainedepoulaines/,,jardin-prive|jardin-contemporain|parc-paysager
343,MHR_24_JR0012,Parcs et jardins du château de Valmer,"Jardins Renaissance en terrasses à l'italienne sur 7 niveaux et chapelle troglodytique du XVIe siècle (Parc de 60 hectares, jardins de 5 hectares, potager d'1 hectare).",2004,Valmer,37210,Chançay,Indre-et-Loire,Centre-Val de Loire,47.45731525,0.886459351,http://www.chateaudevalmer.com,,,https://www.instagram.com/chateaudevalmer/,,monument-historique|jardin-prive|jardin-regulier|jardin-de-collection|jardin-vivrier
344,MHR_24_JR0017,Jardins du château de Villandry,"Jardins étendus sur plusieurs terrasses et inspirés des descriptions de la Renaissance, potager ornemental, jardin d'ornement, jardin d'eau, jardin des simples, labyrinthe et nouveau depuis 2008, le jardin du soleil (jardins de 6 hectares).",2004,Château de Villandry,37510,Villandry,Indre-et-Loire,Centre-Val de Loire,47.34045127,0.514554977,http://www.chateauvillandry.com,,,https://www.instagram.com/chateauvillandry/,,monument-historique|protection-site|jardin-prive|jardin-regulier|jardin-vivrier
345,MHR_24_JR0031,Parc du château de Jussy,"Parc romantique créé par le comte de Choulot, inscrit au titre des monuments historiques, servant d'écrin au château de Jussy, édifice du XVIIe siècle, à plan en H en brique et pierre, serti de douves alimentées par le Craon. L'empreinte du vieux parc du XVIIe siècle est toujours perceptible, avec l'alignement des vieux tilleuls à l'ouest du château, l'allée d'eau à l'est et ses cinq platanes monumentaux, les restes du labyrinthe de buis et, sur la grande pelouse au sud, le pavillon d'angle et les traces du mur de l'antique jardin clos. Les arbres du cru, érables, frênes, tilleuls, merisiers, ifs, se sont multipliés, envahissant l'espace ; les champs autrefois consacrés à la culture sont devenus des pelouses ; des arbustes ornementaux, des alignements d'ifs taillés et de rosiers arbustifs sont venus enrichir les abords du château. Mais le plan conçu et exécuté au XIXe, avec ses bosquets de feuillus, de pins et de cèdres, et ses allées serpentant paresseusement dans les champs, est lui aussi toujours là.",2019,château de Jussy,18130,Jussy-champagne,Cher,Centre-Val de Loire,46.92723,2.60397,https://www.jardins-de-france.com/parc-du-chateau-de-jussy,,,,,monument-historique|jardin-prive|parc-paysager|jardin-regulier
346,MHR_11_JR0005,Domaine de Segrez,"Le Domaine de Segrez stupéfait toujours par la beauté, la dimension ou l’originalité de ses arbres, ses perspectives entre pelouses, eaux et bâtiments. ""Voir un lieu une fois –comme Segrez- peut laisser un souvenir plus important que d’en voir un autre mille fois"" Marcel Proust, 1895.",2011,rue Alphonse Lavallée,91910,Saint-Sulpice-de-Favières,Essonne,Île-de-France,48.53941919,2.177288532,https://segrez.wixsite.com/segrez,,,,,monument-historique|protection-site|jardin-prive|parc-paysager|jardin-regulier|jardin-de-collection
347,MHR_11_JR0010,Parc de Sceaux,"Le Domaine de Sceaux fut créé par Jean-Baptiste Colbert (1619-1683) et par son fils aîné, le marquis de Seignelay (1651-1690), dans le dernier tiers du XVIIe siècle.
 Le parc de 180 hectares réalisé par André Le Nôtre conserve encore l’esprit de son concepteur. Néanmoins au-delà de son tracé vigoureux, il est une composition rythmée par son grand canal, les jeux d’eaux des bassins et de la cascade, de vastes pelouses, massifs et bosquets.
 Le Musée d’Île-de-France a pour vocation de rassembler des collections sur l'histoire de ce territoire : Résidences royales et princières d'Ile-de-France, paysages et architectures des environs de Paris. Un fonds important est consacré à l'histoire du domaine de Sceaux.",2004,9 rue du Docteur Berger,92330,Sceaux,Hauts-de-Seine,Île-de-France,48.76759114,2.296644151,https://domaine-de-sceaux.hauts-de-seine.fr/,,,https://www.instagram.com/parcdesceaux/,,monument-historique|protection-site|musee-de-france|jardin-regulier|jardin-public
348,MHR_11_JR0018,La roseraie de Provins,"À travers les chambres de verdure les roses anciennes et modernes, dont la rose de Provins, s'épanouissent dans la variété de leurs formes, couleurs et parfums. Le jardin offre une vue inégalable sur la ville et ses monuments. Vous pourrez y trouver 400 variétés de roses dans le jardin de 3 ha dont des variétés nouvellement crées",2015,"11, rue des prés",77160,Provins,Seine-et-Marne,Île-de-France,48.56436802,3.294568062,http://www.roseraie-provins.com,,,https://www.instagram.com/laroseraiedeprovins/,,tourisme-et-handicap|jardin-prive|jardin-contemporain|jardin-de-collection|jardin-inspiration-medievale
349,MHR_11_JR0019,Parc de l'Abbaye de Royaumont,"Abbaye royale du XIIIe siècle, son imposante architecture se dresse au milieu d'un parc arboré parcouru de canaux et offre deux jardins à la visite, un jardin d'inspiration médiévale dédié aux plantes magiques, et un jardin à la française dessiné en 1912 par Achille Duchêne pour le cloître.",2004,Abbaye de Royaumont,95270,Asnières-sur-oise,Val-d'Oise,Île-de-France,49.14763637,2.381887436,http://www.royaumont.com,,,,,monument-historique|protection-site|jardin-contemporain|parc-paysager|jardin-regulier|jardin-public|jardin-vivrier|jardin-inspiration-medievale
350,MHR_11_JR0028,Parc du château de Thoiry,"Architecture ésotérique de la Renaissance, pont transparent de lumière, qui avec ses parterres forment un calendrier solaire à l'échelle du paysage.",2007,Rue du pavillon de Montreuil,78770,Thoiry,Yvelines,Île-de-France,48.86476064,1.796350479,http://thoiry.net,,,https://www.instagram.com/thoirychateau/,,monument-historique|protection-site|jardin-prive|jardin-regulier
351,MHR_11_JR0035,Jardin-musée Bourdelle,"Le musée Bourdelle conserve dans ses jardins une cinquantaine de sculptures dont certaines sont méconnues. Œuvres confidentielles, projets audacieux et parfois avortés, ces pièces révèlent des facettes insolites du maître des lieux.",2018,1 rue Dufet-Bourdelle,77620,Egreville,Seine-et-Marne,Île-de-France,48.18436,2.85916,http://www.musee-jardin-bourdelle.fr/,,,,,monument-historique|protection-site|jardin-regulier|jardin-public
352,MHR_28_JR0004,Jardins de Plantbessin,"Deux magnifiques jardins : le premier est une succession de ""chambres"", le deuxième est composé de trois terrasses.
 Deux jardins magnifiques. Le premier est une succession de ""chambres"" avec plans d'eau, mixed border, jardin de senteurs, pergola. Le deuxième composé de trois terrasses successives ponctuées d'ifs traités en topiaires. Très belle bordure de graminées. plan d’eau d'agrémentation central. 4 beaux cornus controversa ornent la partie centrale. De nombreuses porteries des bancs pour permettre aux visiteurs de s’asseoir, et autres éléments décoratifs parsemés ça et là.",2004,Le Château,14490,Castillon,Calvados,Normandie,49.20614479,-0.798220038,http://www.jardinscastillon-plantbessin.com,,,,,jardin-prive|parc-paysager|jardin-de-collection
353,MHR_28_JR0022,Parc et jardin du château d’Acquigny,"« Acquigny est parfait. Acquigny est à la taille de l’homme », s’enthousiasmait Jean de la Varende. Ce domaine s'organise autour du château renaissance agrandi au XVIIIe siècle. Dans ce vaste parc romantique de 16 hectares, les eaux bruissent de toutes parts. Une rivière artificielle, des cascades monumentales, un chemin de roches, un miroir et des canaux jalonnent la promenade dans un espace ouvert sur le paysage où des arbres d'ornement de tailles impressionnantes (cyprès de Louisiane, platanes, sophoras, hêtres pourpres, séquoias…) agrémentent les pelouses. L’orangerie avec son jardin d’inspiration italienne abrite une belle collection d’agrumes. Le potager, entouré d'eau et de hauts murs de briques rose, possède de remarquables poiriers palissés centenaires dont un est Arbre remarquable de France, un jardin de plantes médicinales et un jardin de plantes condimentaires, des fleurs et des légumes. L’ancien pressoir dévoile une collection d’outils anciens et de planches de bois d’arbres du parc. Acquigny constitue à la fois un exemple de parc historique avec une forte présence de l'eau régulée par un système hydraulique sophistiqué du XVIIIe siècle et un exemple de grand parc paysager inspiré de Goethe et de Rousseau.",2015,1 Rue Aristide Briand,27400,Acquigny,Eure-et-Loir,Normandie,49.17,1.18,http://www.chateau-acquigny.com,,,https://www.instagram.com/jardindacquigny/,,monument-historique|protection-site|jardin-prive|parc-paysager|jardin-vivrier
354,MHR_28_JR0023,Jardin des Musées des impressions de Giverny,"Le jardin de façade du musée des Impressionnismes accueille librement et gratuitement le public qui désire visiter les galeries du musée (d'avril à octobre). Le jardin, structuré par des haies de hêtres, de semis, des thuyas émeraude ou des buis, présente une succession de chambres monochromes ou thématiques. L'essentiel des massifs se compose alternativement de plantes bisannuelles et annuelles, tandis qu'une prairie de coquelicots et autres plantes messicoles prend toute sa beauté en juin.",2008,99 rue Claude Monet,27620,Giverny,Eure-et-Loir,Normandie,49.0761294,1.531002894,http://www.mdig.fr,,,,,jardin-contemporain|jardin-public
355,MHR_28_JR0028,Parc du château de Saint-Just,"Parc paysager, à flanc de coteau, structuré de terrasses et talus séparant. Cour d'honneur, basse cour, petit parc, potager et verger traversé par un circuit d'eau élégant (goulottes, bassins...) et utile (abreuvoir, lavoir ...) jalonné par un bâti de parc ancien, varié et orné de décors de jardin. Membre du réseau des potagers de France.",2004,3 rue du potager,27950,Saint Just,Eure-et-Loir,Normandie,49.10950068,1.433517337,https://www.parcsetjardins.fr/jardins/442-parc-du-chateau-de-saint-just,,,,,monument-historique|jardin-prive|parc-paysager|jardin-vivrier
356,MHR_53_JR0002,Parc et jardin du château de Rosanbo,"Un jardin classique est créé à la fin du 17e siècle lors du réaménagement d’un château construit vers 1500 dans un site dominant la vallée du Bô. Au tournant des 19e et 20e siècles, un parc néoclassique conçu par les paysagistes Henri et Achille Duchêne vient compléter ce jardin : clos de murs, ce parc destiné à la pratique équestre et à la promenade méditative comprend allées cavalières, manège et piste de galop, salles de verdure, tapis vert et charmille voûtée longue de 400 mètres (MH – 5 ha).",2012,Château de Rosanbo,22420,Lanvellec,Côtes-d'Armor,Bretagne,48.62591689,-3.552811146,http://www.rosanbo.net,https://www.facebook.com/chateau.derosanbo,,,,monument-historique|jardin-prive|jardin-regulier
357,MHR_53_JR0012,Jardin des simples de l'abbaye de Daoulas,"Le parc départemental de l'abbaye de Daoulas offre de nombreuses découvertes, les vestiges restaurés de l'abbaye romane, l'oratoire et sa fontaine du 16e siècle et plusieurs jardins dont celui des simples qui présente, sur deux terrasses, plus de 250 espèces de plantes médicinales des cinq continents.",2012,21 rue de l'Eglise,29460,Daoulas,Finistère,Bretagne,48.36239766,-4.265651107,http://www.cdp29.fr/fr/presentation-daoulas,,,,,jardin-contemporain|jardin-public|jardin-inspiration-medievale
358,MHR_53_JR0013,Jardin du prieuré de Locmaria,"Jardin municipal d'inspiration médiévale, aménagé à partir de 1997 sur une rive de l'Odet dans l'esprit des jardins de monastères de l'époque d'Anne de Bretagne. Plusieurs massifs sont consacrés aux plantes culinaires, médicinales ou ramenées de croisades, et à des arbres fruitiers. Au centre, un kiosque abrite une fontaine, symbole de la source de vie irriguant le paradis.",2008,place Bérardier,29000,Quimper,Finistère,Bretagne,47.9882,-4.112,http://www.quimper.bzh/383-jardins-remarquables.htm#par4048,,,,,jardin-contemporain|jardin-public|jardin-inspiration-medievale
359,MHR_53_JR0023,Jardin Rocambole,"Contemplatifs et amoureux botanistes font ici l’expérience d’une diversité de couleurs et d’arômes, explorant collections florales, parcours sensoriels atypiques et jardins thématiques. Lieu d’insertion de personnes en situation de handicap. Nombreuses animations (24 ha).",2019,La Lande aux Pitois,35150,Corps-Nuds,Ille-et-Vilaine,Bretagne,47.9793519,-1.6102305,http://www.jardinsrocambole.fr/,,,,,jardin-prive|jardin-contemporain
360,MHR_53_JR0024,Jardin de la rue au Lin,"Jardin urbain d’inspiration anglaise, créé en 1993 dans une propriété familiale en bordure de rivière, avec le concours du paysagiste Michel Gesret. Plusieurs espaces, délimités par des structures végétales (haies, banquettes, massifs…) ou minérales (schiste, granite), forment un ensemble élégant et subtil, d’une belle diversité de couleurs et d’ambiances malgré ses dimensions réduites (0,8 ha).",2020,16 rue au Lin,22570,Gouarec,Côtes-d'Armor,Bretagne,48.226081,-3.17909,http://www.jardinenville-gouarec.fr/,,,,,jardin-prive|jardin-contemporain|jardin-regulier
361,MHR_01_JR0003,Domaine de Valombreuse,"Créé en Juillet 1990, ce parc situé à 200 mètres d'altitude, tire son nom des vallons ombragés qui font le charme de cette région de Petit-Bourg. A l'origine tourné vers la production et la vente de fleurs tropicales, le domaine de Valombreuse s'est diversifié pour proposer de multiples activités de loisir : restauration, plan d'eau, rivière, cascade, centre équestre agrée, etc. Pour les enfants, des jeux gonflables, des promenades à poney...",2006,3 chemin de Valombreuse – Cabout,97170,Petit Bourg,Guadeloupe,Guadeloupe,16.18683644,-61.59444898,http://www.valombreuse.com,https://www.facebook.com/JardindeValombreuse/,,,,jardin-prive|parc-paysager|jardin-de-collection
362,MHR_24_JR0005,Parc du château de Pesselières,"Parc paysager du XVIIIe siècle avec canal naturalisé au XIXe siècle, labyrinthe de charmes, collection d'iris, allée de buis tricentenaires, prairie fleurie et jardin clos contemporain. (23 hectares).",2013,Pesselières,18300,Jalognes,Cher,Centre-Val de Loire,47.21525408,2.778768539,http://www.chateaudepesselieres.com,,,,,monument-historique|jardin-prive|jardin-contemporain|parc-paysager|jardin-vivrier|jardin-inspiration-medievale
363,MHR_24_JR0016,Les Prébendes d'Oé,"Jardin paysager réalisé par les frères Bühler en 1874 avec plan d'eau et beaux arbres de collection (4,5 hectares).",2004,rue Roger Salengro,37000,Tours,Indre-et-Loire,Centre-Val de Loire,47.38498484,0.684242249,http://www.tours.fr,,,,,monument-historique|parc-paysager|jardin-public
364,MHR_24_JR0019,Domaine régional de Chaumont-sur-Loire,"Situé au promontoire de la Loire : le château, son parc paysager et le festival international des jardins, haut lieu de la création contemporaine avec une trentaine de jardins exposés.",2009,Domaine de Chaumont-sur-Loire,41150,Chaumont-sur-Loire,Loir-et-Cher,Centre-Val de Loire,47.47924734,1.181674004,http://www.domaine-chaumont.fr,,,https://www.instagram.com/domainedechaumontsurloire/,,monument-historique|tourisme-et-handicap|jardin-contemporain|parc-paysager|jardin-public|jardin-vivrier
365,MHR_24_JR0021,Arboretum des Grandes Bruyères,"Arboretum paysager contemporain avec d'importantes collections : magnolias, cornouillers, chênes, conifères, roses anciennes, bruyères, stewartias…",2004,Arboretum des Grandes Bruyères,45450,Ingrannes,Loiret,Centre-Val de Loire,47.99091614,2.211038768,http://www.arboretumdesgrandesbruyeres.fr,,,https://www.instagram.com/arboretumdesgrandesbruyeres/,,jardin-prive|parc-paysager|jardin-regulier|jardin-de-collection
366,MHR_24_JR0022,Potager du jardin du château de La Bussière,"Un potager vivrier de traditions à découvrir avec une collection de légumes anciens. 
 Circuit des cabanes dans le parc pour les enfants (domaine de 60 hectares, potager de 1,5 hectare).",2004,"Château de La Bussière
 La Bussière",45230,Bussière,Loiret,Centre-Val de Loire,47.74728833,2.74769783,http://www.chateau-labussiere.com,,,https://www.instagram.com/chateaudelabussiere/,,monument-historique|jardin-prive|parc-paysager|jardin-regulier|jardin-vivrier
367,MHR_24_JR0023,Jardin arboretum d’Ilex,"Arboretum privé, aménagé sur un site de marais de deux hectares, dans un paysage frais de bord de rivière. Des circuits d'eau entourent des scènes de jardin où sont présentes différentes collections de végétaux : la Collection Nationale d'Ilex, Astilbes, Erables, Clématites, Hostas, Hémérocalles, plantes vivaces et aquatiques accompagnées d'arbres, arbustes botaniques et rosiers lianes.",2004,La Nivelle,45130,Meung-sur-Loire,Loiret,Centre-Val de Loire,47.84285925,1.70260191,http://arboretumdespresdesculands.blogspot.com/,,,,,protection-site|jardin-prive|jardin-de-collection
368,MHR_24_JR0026,Arboretum national des Barres,"L'Arboretum national des Barres est un véritable joyau comprenant 2700 espèces d'arbres et d’arbustes rares et insolites. Dans ce lieu enchanteur reconnu et réputé en Europe depuis plus d’un siècle, vous pourrez profiter des connaissances des jardiniers. Dans l’espace de pépinière, vous pourrez retrouver les végétaux que vous aurez vus en grandeur nature.",2004,Domaine des Barres,45290,Nogent-sur-Vernisson,Loiret,Centre-Val de Loire,47.83939914,2.75143683,http://www.arboretumdesbarres.onf.fr,,,https://www.instagram.com/arboretum.des.barres/,,tourisme-et-handicap|parc-paysager|jardin-de-collection|jardin-public
